Gini Index,Vacant Housing,Percent Unemployed,Median Family Income,Income Quartile,HighIncome
0.4532,1502,7.987183221672008,51840,2,0
0.4204,5600,7.388709435899631,61381,3,1
0.4563,977,8.682216905901116,58256,3,1
0.4502,3108,11.690250771997693,49826,1,0
0.4799,24401,11.913473532685796,50976,2,0
0.4697,55109,6.759691054387934,88056,4,1
0.4593,2074,11.182795698924732,60976,3,1
0.4525,16045,11.926981910815543,62032,3,1
0.4425,3583,6.729995169859926,58072,3,1
0.485,1993,12.62277191706075,49259,1,0
0.406,2612,3.8497109826589595,63345,3,1
0.4183,2615,6.228133766192832,74848,4,1
0.4024,882,2.108433734939759,59583,3,1
0.4308,295,8.407871198568873,56042,2,0
0.4323,2295,10.783657066309445,51295,2,0
0.4046,7310,6.108215486891018,68496,4,1
0.3909,1427,5.9635068980863375,64043,3,1
0.5607,5468,5.488909985328385,97306,4,1
0.3962,148,8.790170132325143,63224,3,1
0.4678,659,3.580562659846547,40515,1,0
0.4525,11696,6.006186438792087,79940,4,1
0.4701,3448,4.301964839710445,74158,4,1
0.4828,28367,6.196326555685239,63363,3,1
0.4661,2817,4.8289489934543655,61607,3,1
0.4619,368,9.004739336492891,43438,1,0
0.4248,1255,8.576019280980116,47257,1,0
0.4449,2976,10.53763440860215,49534,1,0
0.4394,3220,6.806560540279788,57709,3,1
0.4532,976,7.337278106508875,43594,1,0
0.4227,2868,4.9469722887444405,58425,3,1
0.4717,2386,4.0643826993975365,52031,2,0
0.4454,4997,5.798508225196689,54257,2,0
0.4392,2098,6.031097003281864,56708,2,0
0.4839,578,1.474758933635848,64412,3,1
0.4485,1631,4.298369236963962,71686,4,1
0.4551,5298,7.5649102710958385,50642,2,0
0.4587,8401,8.140136915377093,47782,1,0
0.4844,647,5.511811023622047,68313,4,1
0.4373,2928,4.085741354808148,63496,3,1
0.5315,4915,5.758112401687588,56941,2,0
0.4371,3695,7.118568659230305,52732,2,0
0.4422,3799,4.791236704238768,56001,2,0
0.4497,883,5.416666666666667,45595,1,0
0.4412,919,2.980392156862745,56662,2,0
0.4146,638,9.362762548949805,57977,3,1
0.4774,1217,5.872641509433962,50021,2,0
0.4571,3406,7.912809793968349,46334,1,0
0.4598,2587,6.5743944636678195,41811,1,0
0.4545,673,5.861309851403412,62782,3,1
0.4295,3527,6.467165419783874,52911,2,0
0.4862,35563,5.609227829812543,61819,3,1
0.4429,1985,3.5024483133841136,56196,2,0
0.3776,1421,3.6949870557778297,53520,2,0
0.4904,2397,3.2891407752251793,61766,3,1
0.4982,1590,9.123563218390805,43442,1,0
0.4494,1984,5.4733339171556175,53191,2,0
0.4476,2214,6.149577337549203,56285,2,0
0.4275,1501,6.092584775573378,55262,2,0
0.4639,2498,7.914164779998031,44953,1,0
0.4313,604,2.0036429872495445,54327,2,0
0.432,1125,2.7133973996608254,55196,2,0
0.5067,549,8.972797401542834,52946,2,0
0.4008,501,3.7020316027088036,65268,3,1
0.4293,827,3.605486610058785,70100,4,1
0.4104,1228,4.005859485041411,69776,4,1
0.4325,4069,5.741699664940604,51629,2,0
0.4558,606,4.791400983785754,62509,3,1
0.4356,729,8.12636165577342,48590,1,0
0.4283,2879,5.203900709219858,69153,4,1
0.4431,3412,8.834190832553789,43132,1,0
0.5042,714,4.177433247200689,62384,3,1
0.4497,1106,2.63042525208242,76335,4,1
0.4298,9224,4.89944028413111,71997,4,1
0.4581,1338,10.383386581469649,46375,1,0
0.4796,1141,9.017223910840933,44010,1,0
0.4684,1391,6.6051969823973185,57196,2,0
0.4236,7678,9.071485686870302,59627,3,1
0.4417,5145,10.914651842921884,52007,2,0
0.4159,2194,13.329068031563232,51745,2,0
0.4153,2134,9.845378781788462,64862,3,1
0.4616,15038,7.066966970508119,65089,3,1
0.4052,567,5.600661554653436,99502,4,1
0.4437,435,2.18436873747495,52577,2,0
0.4406,20675,4.347598892198359,83828,4,1
0.4739,2473,9.153574863738378,53720,2,0
0.4314,5780,11.243412063244193,48354,1,0
0.4589,5244,7.39861276010748,55835,2,0
0.4429,10549,12.134772308502237,40000,1,0
0.3994,4487,12.429378531073446,50465,2,0
0.467,9033,7.288866754066663,66380,3,1
0.4315,6529,8.885563975095323,52476,2,0
0.4402,7578,8.45628890082462,55113,2,0
0.4596,14459,6.323757229928165,67018,4,1
0.4563,8864,9.53556054754501,55912,2,0
0.4371,4324,8.153415297833039,58306,3,1
0.4387,4394,7.54405610891731,55193,2,0
0.445,2131,7.46481100743318,62976,3,1
0.4352,2585,4.537392000915489,64915,3,1
0.4122,1057,4.348271446862996,73832,4,1
0.4224,8578,6.986382474837181,54400,2,0
0.4184,874,4.2298122596697585,68451,4,1
0.4353,2884,3.8492168834616405,67382,4,1
0.4226,321,2.1434460016488046,64159,3,1
0.4449,532,4.437869822485207,63242,3,1
0.4854,26851,5.111432265916179,90932,4,1
0.4088,723,2.1592649310872893,69160,4,1
0.4545,1333,7.312707747379187,55784,2,0
0.3872,1060,6.101162126119261,74317,4,1
0.4516,1579,5.829751494491378,68106,4,1
0.4473,3354,4.157297995503038,86793,4,1
0.4111,4904,8.375524149712689,74197,4,1
0.4417,8810,5.257634813894719,102512,4,1
0.4461,2306,9.843214619458001,46504,1,0
0.4528,48064,9.278022591857,61141,3,1
0.4292,25336,8.243018458674992,57655,2,0
0.4359,60273,9.550372840601698,51636,2,0
0.4471,2821,13.250418560153074,40457,1,0
0.4503,4076,12.255440756210156,46238,1,0
0.4571,29220,8.001822952160284,71230,4,1
0.4456,32466,7.475668321724671,58683,3,1
0.4463,3862,9.223300970873787,51201,2,0
0.4304,41761,8.316231343283583,49642,1,0
0.4936,23492,7.295473713803767,59630,3,1
0.4545,1035,8.447228549734245,56192,2,0
0.4702,2065,11.268132896583996,42655,1,0
0.4813,63710,8.072222576147942,57993,3,1
0.4695,987,9.73221998272387,50933,2,0
0.5161,17859,7.020153664770254,65734,3,1
0.4525,28233,10.088978861635516,54889,2,0
0.517,15977,8.433575677461997,68291,4,1
0.4832,56011,7.129594588201901,66055,3,1
0.4555,16410,11.648012195611186,48751,1,0
0.427,8148,7.083581927645495,68185,4,1
0.4807,143898,8.710311969873793,62987,3,1
0.5003,23428,4.924678564574938,73383,4,1
0.4322,695,2.736098852603707,67321,4,1
0.435,790,10.088070456365092,52227,2,0
0.4063,564,3.1434558963612114,64276,3,1
0.4533,2058,4.87646462809488,74537,4,1
0.3443,2126,3.88809862494073,63170,3,1
0.4263,2247,12.575828278114793,43205,1,0
0.4576,4045,10.392441860465116,55024,2,0
0.4906,1707,12.05933682373473,46897,1,0
0.4391,7982,8.455825638539348,51967,2,0
0.4438,6257,6.339961170248376,45846,1,0
0.4891,2885,15.237084217975937,42014,1,0
0.471,1317,9.52548330404218,42548,1,0
0.4446,3246,7.9787234042553195,48147,1,0
0.4588,2239,9.804827347268738,41694,1,0
0.4703,27351,8.696854182284106,54953,2,0
0.4983,1495,11.730103806228373,31136,1,0
0.4599,5514,10.990161972094416,47254,1,0
0.4441,855,7.173601147776183,49796,1,0
0.4791,1965,20.427852348993287,33931,1,0
0.5086,1889,18.153310104529616,29138,1,0
0.462,2680,12.824738270647536,42515,1,0
0.4494,1924,7.146826720017783,48682,1,0
0.4701,906,13.258520365752286,41165,1,0
0.4543,8255,11.681821597655368,52511,2,0
0.4734,3054,7.489945275928002,47749,1,0
0.4579,1562,8.774761555392518,46543,1,0
0.473,5891,7.173792068907116,49612,1,0
0.4165,3231,5.95383275261324,54434,2,0
0.4664,14761,7.333547230765826,78355,4,1
0.4295,1914,5.591657262928519,67178,4,1
0.4508,1986,10.315161092090246,47191,1,0
0.5301,1827,20.40106951871658,36941,1,0
0.3808,549,5.663716814159292,101875,4,1
0.3845,737,3.605036447978794,92639,4,1
0.4289,1431,19.25133689839572,53370,2,0
0.4155,532,9.96661101836394,77330,4,1
0.4029,6367,8.45909683952252,88869,4,1
0.4061,10578,9.858218399433731,86831,4,1
0.4413,1174,17.437313089487002,51138,2,0
0.4263,453,3.818953323903819,58750,3,1
0.3499,144,7.052896725440807,76875,4,1
0.4409,983,11.714285714285715,46786,1,0
0.3899,1816,9.448818897637794,75147,4,1
0.4201,9474,6.045236547401474,94369,4,1
0.3868,217,2.6066350710900474,73661,4,1
0.4281,3718,9.841200466200466,57190,2,0
0.4457,2699,8.23167606355715,61947,3,1
0.4462,1820,8.806404657933042,52188,2,0
0.4415,5744,11.311464040502116,49147,1,0
0.4392,10364,6.607239065484645,51294,2,0
0.4818,3077,7.841048193317314,78758,4,1
0.4146,1184,11.3221641233593,53441,2,0
0.53,135,7.203907203907203,63077,3,1
0.4371,746,14.277355178466939,46511,1,0
0.4598,1346,9.587654945610929,48380,1,0
0.4279,1059,7.719523962688967,55472,2,0
0.4374,278,10.4631217838765,48158,1,0
0.3657,622,5.86977648202138,58724,3,1
0.4798,4726,10.722955545440753,48322,1,0
0.4535,4785,6.17937004087521,48632,1,0
0.4369,2090,7.6923076923076925,52122,2,0
0.4789,1463,10.844444444444443,38382,1,0
0.4025,4592,9.000214930505804,66120,3,1
0.4326,3665,8.484814586945578,45609,1,0
0.4238,3046,7.171459774299235,54103,2,0
0.4288,2335,4.160539215686274,56987,2,0
0.4049,1884,4.081464888304322,86948,4,1
0.3985,8256,5.014233631323978,65072,3,1
0.3986,4328,4.893659577305154,63950,3,1
0.4239,4044,4.546457735599206,64435,3,1
0.4257,4700,5.3720244454891235,57318,2,0
0.4601,8705,7.665186732828415,49879,1,0
0.4257,2708,5.044699872286079,61327,3,1
0.4522,4353,3.9450613676212742,54273,2,0
0.4028,3538,6.2983575403827885,59105,3,1
0.4255,12004,6.59090909090909,54562,2,0
0.4781,34593,8.122016888997674,57738,3,1
0.4293,7042,7.4788938576613795,68939,4,1
0.4323,5107,4.420678144764581,69645,4,1
0.4196,5141,9.753645047762696,52095,2,0
0.4103,1086,3.0183535368287813,72349,4,1
0.4277,2753,4.930617065249483,48912,1,0
0.4146,3774,4.5370938074800735,59059,3,1
0.4313,3866,7.244569171603783,55168,2,0
0.411,3942,3.6888524557782145,74752,4,1
0.4299,1964,3.6105505909484,58878,3,1
0.398,3237,4.314671814671814,73656,4,1
0.3855,1140,4.64453232778442,71115,4,1
0.4395,5336,5.331061343719572,70681,4,1
0.4424,2795,4.828987703647574,69453,4,1
0.4317,15485,5.068170051199448,62939,3,1
0.4056,6095,5.834331602999246,62855,3,1
0.4355,5915,5.342372881355932,58329,3,1
0.4357,6964,3.6657740959870817,96409,4,1
0.4383,11737,6.4425069677695985,70510,4,1
0.4221,2209,5.427135678391959,56657,2,0
0.4217,4812,5.842750661216638,57415,2,0
0.4079,4571,4.7860101242521855,66313,3,1
0.4058,2341,4.01970130282809,84308,4,1
0.4049,2716,4.187743339771298,65599,3,1
0.4491,9289,4.3801471718979545,87373,4,1
0.4178,4363,6.37201380093462,60777,3,1
0.3996,1706,5.569697586803788,60741,3,1
0.429,1068,4.282721700674994,70231,4,1
0.4507,18298,5.790180858570724,66572,4,1
0.4117,4918,4.42228867087757,93398,4,1
0.3885,801,3.994379767161783,68585,4,1
0.4487,1102,3.36340206185567,68097,4,1
0.4635,3077,2.413544668587896,63825,3,1
0.4278,5375,9.058980259174035,53698,2,0
0.4417,4984,4.806954743032472,50118,2,0
0.398,3381,6.75688043407204,69823,4,1
0.4842,14820,11.48469317713815,46836,1,0
0.44,1533,10.430571914670853,43073,1,0
0.401,2902,8.596269807881082,58016,3,1
0.5458,442,11.272584446190102,37070,1,0
0.4613,1503,9.17626560836318,40866,1,0
0.4775,4865,9.632390847444185,49446,1,0
0.4839,1503,16.925113464447804,38120,1,0
0.432,1985,8.076923076923077,81000,4,1
0.4427,1332,8.232804232804233,45335,1,0
0.4385,1088,9.417356099278296,45244,1,0
0.4755,340,5.200341005967604,51367,2,0
0.3849,403,6.854256854256854,51985,2,0
0.476,15953,9.248417444829155,61809,3,1
0.4857,1050,4.68046804680468,60688,3,1
0.4525,2563,6.43199171735473,55011,2,0
0.4638,55978,6.734619344732604,61285,3,1
0.5584,972,1.3774104683195594,54375,2,0
0.4362,15346,5.089057924198196,94062,4,1
0.4691,24363,7.215638006293777,79973,4,1
0.369,74,2.5114155251141552,79375,4,1
0.4432,2493,6.39894450399934,47070,1,0
0.5023,5606,8.087473138667677,51925,2,0
0.4656,179,2.147239263803681,67250,4,1
0.4431,482,3.546099290780142,57789,3,1
0.4659,3115,4.756458292250049,68750,4,1
0.4752,3266,7.6170798898071626,59200,3,1
0.4341,2526,14.15621986499518,49806,1,0
0.4644,866,7.679403541472507,57234,2,0
0.4883,36918,5.173920136861189,81822,4,1
0.4334,331,4.879773691654879,47109,1,0
0.5088,3178,4.11528747585797,54934,2,0
0.4369,322,10.040160642570282,50833,2,0
0.4995,2118,5.996621621621621,47066,1,0
0.4435,2985,5.975031095959828,67951,4,1
0.4688,10154,6.913197923308134,52189,2,0
0.475,3506,7.019433598132939,50916,2,0
0.5001,1319,6.009721608484313,51576,2,0
0.4509,3766,4.873938686888327,63428,3,1
0.4539,1585,5.984367366878359,52361,2,0
0.4429,673,5.192931842769564,80703,4,1
0.4834,2211,6.4742838888297305,56107,2,0
0.4787,522,11.106941838649156,49837,1,0
0.4709,1728,12.636165577342048,39758,1,0
0.4546,4478,3.2433130895464535,68504,4,1
0.3845,49,4.093567251461988,77500,4,1
0.4606,3288,6.025974025974026,49680,1,0
0.4371,489,9.394081728511038,51250,2,0
0.4626,1819,3.739488280551082,55406,2,0
0.4949,2675,6.324315009477856,53455,2,0
0.4081,532,4.8037331869338455,51138,2,0
0.4308,10378,5.4359105535321355,101479,4,1
0.4323,235,3.3333333333333335,77250,4,1
0.4931,1366,13.387978142076504,30612,1,0
0.4888,877,7.396843506370033,53954,2,0
0.3554,369,5.910852713178294,68125,4,1
0.4009,1409,6.813905120332772,58120,3,1
0.4579,1915,7.008640790015088,52293,2,0
0.4328,1161,6.386485372888339,51897,2,0
0.3888,1215,4.705068327279018,65584,3,1
0.3792,521,4.601648351648352,57539,2,0
0.4503,2559,5.620736698499318,67047,4,1
0.3974,1500,6.018233337439941,61975,3,1
0.4039,1846,6.463543501232828,65517,3,1
0.3894,310,5.400056545094713,58196,3,1
0.4211,1664,8.659603869184709,54862,2,0
0.4202,1000,5.453715180377063,59226,3,1
0.4059,1612,7.104113304203706,70561,4,1
0.4402,3229,8.44868293134577,55114,2,0
0.4242,2314,5.272039271834731,56240,2,0
0.4116,2531,5.63057907988098,56035,2,0
0.4258,7367,7.827960553575868,55998,2,0
0.4044,1209,4.123711340206185,57395,2,0
0.3853,757,3.900536323744515,58667,3,1
0.4321,870,7.046070460704606,52320,2,0
0.4094,6063,5.936825360754459,58505,3,1
0.3748,352,5.002348520432127,69112,4,1
0.3879,864,3.7984606613454956,64640,3,1
0.3806,1119,5.260837619397502,57249,2,0
0.4583,6302,9.354614850798058,53776,2,0
0.4002,1673,7.362161463383105,55965,2,0
0.3929,1556,6.690191559844448,56049,2,0
0.4252,2059,8.916923076923077,57134,2,0
0.3996,2294,6.373087651086131,65762,3,1
0.3942,544,7.218621096051857,52831,2,0
0.4645,14708,7.549116354176011,59439,3,1
0.4231,7495,5.278291743761565,62551,3,1
0.404,990,6.8943706514864,47582,1,0
0.4675,9115,5.725137150091434,58797,3,1
0.391,1681,6.916054772772376,61571,3,1
0.5117,5826,6.617676057263799,66421,3,1
0.438,847,7.978788999876681,54667,2,0
0.4139,2255,9.468074983347607,50743,2,0
0.3955,1394,6.277056277056277,47021,1,0
0.4282,2402,6.195630519954844,57489,2,0
0.4826,54042,9.013661090433146,54619,2,0
0.4281,937,3.8164603058994904,77815,4,1
0.4346,2418,3.953712632594021,70159,4,1
0.4423,466,3.8603462957706505,63406,3,1
0.4378,543,4.754007739082366,61319,3,1
0.4434,374,3.282345442957298,56185,2,0
0.4017,734,3.658188053729637,59167,3,1
0.4635,574,5.265526552655266,57542,2,0
0.4116,323,3.125,61197,3,1
0.4666,324,2.7559055118110236,63384,3,1
0.399,311,4.604993860008187,62656,3,1
0.4496,351,4.058764940239044,58393,3,1
0.4623,342,3.64625850340136,64911,3,1
0.4904,3008,3.2092704234504175,86086,4,1
0.4117,560,5.852287247636085,59185,3,1
0.4445,1572,6.98590263112836,55549,2,0
0.3943,634,1.7574875207986687,72407,4,1
0.4588,832,2.7450980392156863,56997,2,0
0.433,835,2.6216885140709505,70519,4,1
0.4122,3170,8.984689766317485,99926,4,1
0.4179,9271,8.70785518883007,82242,4,1
0.3262,211,6.675567423230974,81250,4,1
0.4103,1092,13.629307668425955,63073,3,1
0.4475,527,5.8280438545874205,79931,4,1
0.4156,516,26.391259815636737,38293,1,0
0.4682,214572,6.8084540516634275,66386,3,1
0.4328,11730,12.129932205043165,47521,1,0
0.4818,2587,9.749896222498961,43861,1,0
0.4389,7053,10.599013389711063,43371,1,0
0.4455,30472,11.680952881783762,47816,1,0
0.4767,17069,8.2383048130598,63669,3,1
0.4415,19409,8.525986058413483,56516,2,0
0.4102,1129,8.879222108495394,57644,2,0
0.4202,35654,9.425900343753012,57816,3,1
0.4539,1033,7.209573847051956,41121,1,0
0.4626,1180,7.485303723056826,48314,1,0
0.3892,1063,7.082683307332294,45017,1,0
0.463,2060,9.313944152020698,51839,2,0
0.3869,4167,4.690227253089087,69155,4,1
0.4445,3517,11.855506047103756,45848,1,0
0.4192,1863,9.570504020396156,43659,1,0
0.3906,700,7.354506742370476,64688,3,1
0.4111,3279,10.34080298786181,55938,2,0
0.5087,2926,11.176790853231703,37124,1,0
0.4087,2255,7.759306395163856,64203,3,1
0.4422,6774,6.469030505210303,69429,4,1
0.4938,1186,17.64923304379967,24063,1,0
0.4516,3406,7.72747011633488,58115,3,1
0.457,908,12.566715186802524,36870,1,0
0.4449,758,7.127112417340191,43072,1,0
0.5285,488,8.444757213230119,43207,1,0
0.4802,1655,6.334841628959276,49654,1,0
0.4317,611,5.506024096385542,52684,2,0
0.4517,1214,8.813801734155717,43093,1,0
0.4416,1573,6.888347260909936,59548,3,1
0.4266,751,7.9355725790610885,50915,2,0
0.4369,352,7.895897662108513,52104,2,0
0.4594,661,10.868257469420493,47271,1,0
0.4894,1395,8.885503935008886,35747,1,0
0.4551,1231,13.709251101321584,40041,1,0
0.4767,1248,10.720461095100864,45546,1,0
0.4584,3268,6.980607278065364,54944,2,0
0.5011,1793,7.355046528274875,41298,1,0
0.5004,22836,7.010181351280317,65559,3,1
0.4771,1901,9.301342352816826,52989,2,0
0.5008,848,14.059714795008912,34167,1,0
0.4521,750,8.426517571884984,62673,3,1
0.4449,1745,8.365658132919576,52711,2,0
0.4722,19978,6.384990766430847,62794,3,1
0.4457,2114,7.013574660633484,59006,3,1
0.4443,6412,5.663329687894338,65642,3,1
0.4327,1355,6.109791501715492,54821,2,0
0.4243,2256,8.183728036669214,56890,2,0
0.4989,9431,7.844601093994516,51112,2,0
0.4747,8834,8.025781236607985,52299,2,0
0.5131,5705,5.810938596223653,42298,1,0
0.4707,6445,9.782896478686789,55729,2,0
0.4841,1943,3.5361979602073235,94276,4,1
0.4276,2530,6.178215804619655,69059,4,1
0.4178,4522,7.39060124061693,61315,3,1
0.428,1843,4.478597020554403,57025,2,0
0.4182,9469,9.489496824621398,51989,2,0
0.4164,6328,6.7562067562067565,58388,3,1
0.3884,1705,6.054800623746937,65119,3,1
0.4262,2529,5.669639415045363,65078,3,1
0.4263,2942,7.167701863354036,51315,2,0
0.4724,2901,7.594339622641509,56964,2,0
0.3885,2928,4.688968640519525,70998,4,1
0.374,2092,4.669432106016666,90389,4,1
0.3916,2040,5.618094642484887,73455,4,1
0.4379,3226,4.861868411486732,71712,4,1
0.3951,930,5.282284231018819,77831,4,1
0.4555,300,0.4578754578754579,58333,3,1
0.3929,2569,5.0722549302153235,83086,4,1
0.4696,2250,7.81336584284606,48832,1,0
0.4873,6481,5.6811780799871245,55455,2,0
0.4376,2070,9.967258531671073,51692,2,0
0.4654,2195,11.052472858866103,44550,1,0
0.4739,1055,9.326618168252192,46250,1,0
0.4967,4434,8.70594096400548,41267,1,0
0.4547,678,9.90508266993264,53049,2,0
0.4,1060,7.419745608721986,48934,1,0
0.4386,3091,7.114106747326554,59793,3,1
0.4476,6203,9.391877295312161,50000,2,0
0.4484,960,7.469005140610825,57017,2,0
0.4596,3837,5.887826749006006,56903,2,0
0.4167,1307,4.527785381877909,54640,2,0
0.4213,1052,6.111193918616784,54969,2,0
0.4849,255,3.3685859772816293,78393,4,1
0.4045,184,4.25649530127142,72260,4,1
0.4129,334,9.136546184738956,65968,3,1
0.4219,2142,6.487911522633745,49993,2,0
0.4846,2808,9.602364832649947,45184,1,0
0.4629,1692,6.9158158350992105,42658,1,0
0.4686,1474,4.557581147176523,48660,1,0
0.4358,520,6.620395088093966,58343,3,1
0.4635,4392,3.888705718577133,60213,3,1
0.4566,3683,5.465934065934066,63509,3,1
0.4647,2392,5.716334579726476,55030,2,0
0.4602,7359,5.222687217175325,57165,2,0
0.5375,152,1.056338028169014,85417,4,1
0.4849,1869,9.015188633023028,49423,1,0
0.4656,1809,12.353283942395738,41946,1,0
0.4457,7234,7.5357737104825295,62177,3,1
0.4364,2428,3.420933393747168,55615,2,0
0.4879,4907,6.666666666666667,51047,2,0
0.5541,1521,4.005748158792886,58350,3,1
0.5242,2073,6.743715000595735,64765,3,1
0.4911,1339,3.819638531768213,57868,3,1
0.4445,2660,8.825997406362042,50017,2,0
0.46,5751,5.7686015876569146,56240,2,0
0.4361,1053,3.933791917454858,54250,2,0
0.478,12218,5.356786327516671,59002,3,1
0.412,3534,7.028265851795264,69321,4,1
0.4456,1593,4.72359623851715,88164,4,1
0.4629,555,7.564575645756458,48340,1,0
0.4029,428,2.109446652399878,44041,1,0
0.4375,2509,6.121682523785679,62760,3,1
0.4611,17658,6.142359212684527,61273,3,1
0.4021,1033,6.594096713418464,59688,3,1
0.4231,1500,6.748971193415638,50114,2,0
0.4177,140,1.335559265442404,65913,3,1
0.3866,450,2.175368139223561,73750,4,1
0.4591,1958,5.523075009329519,55248,2,0
0.4496,3004,4.122689872054453,64815,3,1
0.4182,638,5.846219021393773,60779,3,1
0.4078,1074,3.431316481756834,68619,4,1
0.4319,541,5.100182149362477,60933,3,1
0.4047,446,1.9091507570770245,69546,4,1
0.4641,3042,10.924085430323535,50138,2,0
0.5012,891,11.075293575869214,46316,1,0
0.4738,3235,6.634593868874468,51262,2,0
0.5299,1393,10.912556588039076,44439,1,0
0.5026,519,11.516314779270633,26804,1,0
0.4892,8559,5.140429889047988,68909,4,1
0.496,2971,11.167992439158857,42728,1,0
0.5392,2578,10.41907948354995,53791,2,0
0.4377,2139,11.071518193224593,49143,1,0
0.4804,3621,8.326216908625108,43106,1,0
0.4448,825,6.630965506378958,67500,4,1
0.4813,1847,7.180832210959098,55643,2,0
0.5482,649,8.00662617338487,48538,1,0
0.5043,2229,8.07652436151164,37155,1,0
0.5702,37514,9.775179158150726,51289,2,0
0.4568,4791,5.310114596958398,57180,2,0
0.4653,9628,7.405615732463981,57037,2,0
0.5033,1927,14.374371016437436,38429,1,0
0.492,3168,8.47271395434013,46410,1,0
0.4732,1826,8.222156339559245,59400,3,1
0.4932,2496,8.758392624511474,55487,2,0
0.4513,4126,8.232178327080113,58338,3,1
0.4414,3750,7.315819898516282,60915,3,1
0.5043,1855,9.710610932475884,40135,1,0
0.4879,1261,5.208333333333334,42404,1,0
0.4325,397,8.49740932642487,54137,2,0
0.4523,4249,3.7357504175036906,70368,4,1
0.4737,4347,7.022966832555408,66985,4,1
0.4316,2790,7.742761158214686,53509,2,0
0.4197,1483,4.579768495218923,58281,3,1
0.4587,3576,5.013178975657657,59368,3,1
0.4392,886,3.0297629656032794,51533,2,0
0.4877,395,0.0,58864,3,1
0.4586,830,6.853396901072706,55694,2,0
0.423,106,3.861003861003861,44583,1,0
0.4274,733,1.4579439252336448,60029,3,1
0.4303,1618,9.260079751883032,42946,1,0
0.4006,61,2.742230347349177,49750,1,0
0.4698,6151,5.267075154913975,74615,4,1
0.3784,592,2.965235173824131,44537,1,0
0.4304,2074,3.7431122933688012,67460,4,1
0.5067,1248,6.873479318734793,59303,3,1
0.4579,9785,6.5287462868940525,60365,3,1
0.4333,694,5.7834898665348495,53938,2,0
0.4366,803,1.8685955394816152,57393,2,0
0.4208,603,1.4320785597381342,67871,4,1
0.434,1230,3.2825156520816385,70500,4,1
0.4164,462,5.436720142602495,62165,3,1
0.4168,439,2.7896995708154506,54167,2,0
0.4037,869,4.570274107240362,71173,4,1
0.4122,595,3.8581856100104277,71641,4,1
0.3927,718,4.1547997989612995,70759,4,1
0.5124,375,0.3712871287128713,48315,1,0
0.4458,674,2.0984357115604735,54712,2,0
0.4476,5993,4.372983976808078,72370,4,1
0.4104,412,2.8670721112076456,55500,2,0
0.4971,70,7.343412526997841,61458,3,1
0.422,444,2.64797507788162,61012,3,1
0.43,1473,6.41431924882629,86994,4,1
0.4336,20655,8.719187675070028,59365,3,1
0.4952,25011,9.410803449841126,38551,1,0
0.3976,980,4.871313376781178,53352,2,0
0.4611,24846,7.864635874029117,46907,1,0
0.604,996,8.437013996889581,46400,1,0
0.543,373,5.056179775280898,37321,1,0
0.4192,3006,10.304449648711945,59583,3,1
0.4182,388,5.424099017109574,55089,2,0
0.4194,813,3.334835511491663,77218,4,1
0.4794,1416,7.047700902449505,53011,2,0
0.4915,34019,9.025610868417262,39087,1,0
0.4632,10444,6.633845207073281,60719,3,1
0.4596,394,2.774694783573807,56910,2,0
0.446,1254,9.626955475330927,50304,2,0
0.466,1907,6.59567602452404,63354,3,1
0.4665,1005,3.882528621204579,56146,2,0
0.4481,2072,5.98684969431307,51737,2,0
0.4441,2075,4.664231525709469,60449,3,1
0.4826,4337,8.259134172551427,40820,1,0
0.4063,318,0.9968847352024922,62292,3,1
0.4615,581,5.087658989343416,47857,1,0
0.4468,5800,9.72136982938505,58654,3,1
0.44,1134,6.582006796637454,46143,1,0
0.4599,348,2.4877497173011682,52321,2,0
0.4073,4200,5.230769230769231,74149,4,1
0.4693,1049,6.740878169449598,59583,3,1
0.3806,166,1.603298213467705,70491,4,1
0.4441,3327,8.884520261272117,53083,2,0
0.4659,2507,9.402057655088113,47947,1,0
0.5042,4023,8.830618892508143,52856,2,0
0.4265,567,3.009892654178068,53987,2,0
0.4437,4613,5.564725685989312,80198,4,1
0.4491,1394,9.181784524250277,40057,1,0
0.4593,3849,8.35874618807179,50678,2,0
0.4723,250,4.644808743169399,38977,1,0
0.4553,5217,6.418582726653748,67601,4,1
0.4627,557,2.924731182795699,54405,2,0
0.4733,108,2.722323049001815,75625,4,1
0.4655,1983,5.930958501652589,58326,3,1
0.4316,14537,4.456452850328564,102707,4,1
0.4624,5731,8.31150644433495,50864,2,0
0.451,372,11.637347767253045,48021,1,0
0.4596,5868,6.1133427094189186,77069,4,1
0.4267,12655,5.177032974310502,84251,4,1
0.4379,844,4.92546986390149,52760,2,0
0.4396,2511,7.239607659971976,58459,3,1
0.4793,1497,6.341604992018575,51417,2,0
0.5027,591,5.560235888795282,29405,1,0
0.4627,811,5.19609794943261,73526,4,1
0.4702,4572,8.297445675400244,56376,2,0
0.4823,701,8.360836083608362,50000,2,0
0.4839,4328,1.6528217864177444,64773,3,1
0.3949,11003,5.308630012209539,88161,4,1
0.4499,2696,4.880016132284735,59530,3,1
0.4582,1003,12.903225806451612,48764,1,0
0.4512,3943,7.495767277204863,62099,3,1
0.4243,389,4.1387350626639465,60428,3,1
0.4982,151398,6.9809791838940844,63720,3,1
0.4506,5236,4.569132311355856,62881,3,1
0.4514,2415,5.925864361702128,68743,4,1
0.435,22709,8.297930226231086,58650,3,1
0.4236,13850,11.183258017812486,50448,2,0
0.4804,58921,7.894381276600744,62977,3,1
